Player_ID,Session_ID,Level_Number,Play_Duration_s,Actions_Per_Minute,Deaths,Score,XP_Gained,Time_in_Menu_s,Item_Used,Game_Mode,Engagement_Score,Session_Success
Player_0010,Player_0010_S2,1.0,464.7947795220158,41,3.0,13228.242147055227,2161.1648934942014,4.985680944643084,Mana_Potion,Solo,59.90349511278124,0.0
Player_0001,Player_0001_S4,11.0,27.22108113020174,55,1.0,155177.51650659821,552.7802571418111,9.023211500822793,Mana_Potion,Solo,65.7398436238424,1.0
Player_0005,Player_0005_S4,4.0,75.82728922665208,41,1.0,28013.760358852167,4558.716371489251,35.08391744134459,Mana_Potion,Solo,56.977632540671955,1.0
Player_0007,Player_0007_S2,15.0,119.6914707090905,45,3.0,12979.567663447666,2362.8243983126486,22.881845817504445,Shield,Cooperative,72.17242935671571,0.0
Player_0004,Player_0004_S3,14.0,79.11092069843194,32,3.0,4639.820528559651,7440.84932863693,37.260025270646494,Shield,Cooperative,65.25683828157739,
Player_0003,Player_0003_S1,10.0,283.34071253036205,49,1.0,33874.666320005956,1330.196228514303,24.069299037774016,None,Cooperative,57.319775652008275,1.0
Player_0002,Player_0002_S3,12.0,621.2123962695827,41,3.0,8248.224524756773,1150.4984186661243,22.26879289336565,,Solo,63.050377613920084,1.0
Player_0002,Player_0002_S1,14.0,25.722467686140753,56,0.0,82496.39763640446,2145.0040309359974,137.29763517110183,Mana_Potion,Solo,80.36260255617167,0.0
Player_0002,Player_0002_S4,7.0,192.21957349586,46,1.0,148077.4890658378,6907.286195452603,12.007016152776512,None,Competitive,88.76073129758537,0.0
Player_0002,Player_0002_S2,19.0,158.33641714045666,50,4.0,36456.15517328826,24459.115405504577,6.78980697092337,Mana_Potion,Competitive,67.9157067264385,1.0
Player_0010,Player_0010_S2,6.0,293.82928584104906,39,1.0,11134.179958475152,2283.2140270634363,13.459163502177706,Health_Potion,Competitive,42.13453443313528,1.0
Player_0008,Player_0008_S3,3.0,123.62080659654279,46,4.0,10895.00106232623,16437.40565309164,4.262779237298859,Shield,Competitive,58.47433931678435,1.0
Player_0002,Player_0002_S2,4.0,24.29930685584226,30,1.0,30613.321197941244,11060.360089785932,9.99166760823692,Shield,Competitive,80.27042207724453,0.0
Player_0003,Player_0003_S1,1.0,107.42963989563961,43,2.0,21313.273780143787,2663.340292924353,8.343635364865998,Shield,Solo,66.06691301070941,0.0
Player_0007,Player_0007_S2,18.0,418.2242844843884,49,3.0,29828.142314120367,2802.7134044244453,13.815204132176182,None,Competitive,61.11944670337537,1.0
Player_0003,Player_0003_S3,11.0,1984.924140655807,38,2.0,60414.30814909746,1956.4196979878545,81.50095255084763,Mana_Potion,Cooperative,71.21472210670889,1.0
Player_0010,,15.0,39.28502937055296,37,0.0,17141.119013448566,1172.473571187909,17.221707114505755,Shield,Cooperative,79.37664628275314,1.0
Player_0006,Player_0006_S1,15.0,1173.6573256436473,55,,40463.025292295395,6944.5591057936535,10.019864374845861,Health_Potion,Cooperative,73.7290659695617,1.0
Player_0008,Player_0008_S1,19.0,162.20179420446172,37,3.0,134417.59899690517,2706.591294636239,14.551338244461244,Mana_Potion,Competitive,72.86284565674698,1.0
Player_0010,Player_0010_S1,13.0,25.053300870450663,49,0.0,18313.566868913582,3107.114199261516,33.00581816699772,Grenade,Solo,77.43459498470473,0.0
Player_0007,Player_0007_S3,14.0,192.10396483026395,51,2.0,12641.317224650877,3979.4544219438862,8.528333815322263,Health_Potion,Solo,73.53479878962237,1.0
Player_0004,Player_0004_S4,8.0,467.52224649401796,50,0.0,34489.88048267626,3018.944719626092,34.892083637464275,None,Competitive,84.10941532871928,1.0
Player_0007,Player_0007_S3,12.0,47.77975259713601,46,,46131.30456764636,3375.9989129357778,45.23328969753624,Mana_Potion,Solo,49.574835658268555,1.0
Player_0009,Player_0009_S2,18.0,322.5740719007743,39,2.0,39417.33833288355,517.8887276818639,41.50538227255754,Grenade,Solo,67.535614944097,1.0
Player_0004,Player_0004_S4,10.0,168.29665747251906,52,4.0,27188.3391570947,1960.2692008129402,44.194494945035046,,,40.23516701316745,1.0
Player_0010,Player_0010_S1,5.0,48.189524512576725,45,2.0,22834.237702228154,,29.243701686463588,Grenade,Solo,29.125318141435397,1.0
Player_0008,Player_0008_S3,9.0,1003.796396722593,63,0.0,25965.418897124793,2756.804363890417,11.481665887708049,Mana_Potion,Cooperative,69.05076309401448,0.0
Player_0005,Player_0005_S3,20.0,23.096527393649083,50,1.0,17225.693156757403,,54.222287470699605,Mana_Potion,Solo,45.673656563837184,0.0
Player_0009,Player_0009_S3,16.0,424.8551457190334,28,3.0,28830.970330460917,3951.5352595639306,16.452936945382735,Health_Potion,Cooperative,62.6197820745504,1.0
Player_0008,Player_0008_S2,18.0,190.2020148276229,40,0.0,2357.7300090802955,494.1698908038926,91.37395616107516,Shield,Solo,50.87435399586392,1.0
Player_0002,Player_0002_S4,1.0,51.146212033793695,46,0.0,6776.050507209755,24568.44565083256,66.50710630353629,None,Cooperative,90.11751916648034,0.0
Player_0001,Player_0001_S2,18.0,40.28445507111335,63,9.0,26489.81350783843,468.80885466734395,26.214317307924095,None,Solo,56.20484552593469,1.0
Player_0006,Player_0006_S3,16.0,443.68212926939776,27,0.0,32334.261814908623,13021.888733014723,3.2344043868032877,Shield,Cooperative,55.34800222880255,0.0
Player_0006,Player_0006_S3,13.0,893.5322324046621,55,3.0,,1473.4475115344856,26.29172053548832,Mana_Potion,Cooperative,63.34210384576134,1.0
