User_ID,Session_ID,Timestamp,Event_Type,Event_Target,Click_X,Click_Y,Scroll_Depth_%,Dwell_Time_ms,Time_on_Page_s,Session_Length_s,Device_Type,Browser,Network_Speed_Mbps,Error_Code,Conversion
U00392,U00392_S3,2024-01-27 11:50:09,click,element_13,766.0,381.0,,,27.721605409845598,98.5288011948783,Desktop,Edge,61.14770058189595,500,0.0
U00899,U00899_S1,2024-01-25 06:47:47,click,element_36,1132.0,660.0,,,29.93159085241227,31.805722615345395,Desktop,Firefox,18.20154550441174,None,0.0
U00296,U00296_S2,2024-03-03 14:13:37,click,,1667.0,767.0,,,13.629732591780026,38.48196265520709,Desktop,Safari,67.07854070636661,Timeout,0.0
U00866,U00866_S3,2024-02-13 12:40:19,scroll,element_12,,,22.0,,40.27849299888108,18.504156278057867,Desktop,Edge,51.87549344219607,Timeout,0.0
U00625,U00625_S2,2024-01-18 06:34:24,form_submit,element_15,,,,,9.20630977145864,109.54149649755806,Tablet,Safari,28.926701743729758,Timeout,1.0
U00647,U00647_S3,2024-03-17 19:46:36,form_submit,element_45,,,,,13.212325155897327,14.403086886280946,Tablet,Chrome,20.225566966663493,None,0.0
U00531,U00531_S3,2024-01-10 04:29:34,page_view,element_2,,,,2319.750843776227,23.30557986492967,,Desktop,Edge,46.323094760243855,Timeout,0.0
U00980,U00980_S1,2024-02-20 14:30:09,scroll,element_43,,,5.0,,7.565535519704999,54.378981241971665,Desktop,Firefox,25.314460614960154,Timeout,0.0
U00982,U00982_S1,2024-03-26 00:38:30,hover,element_27,1828.0,960.0,,280.61236326476353,5.504705335539121,27.231254198316194,Desktop,Firefox,71.7344695324333,None,0.0
U00344,U00344_S3,2024-03-21 00:30:59,,element_21,1615.0,445.0,,,23.294025163384422,148.05881564342215,Tablet,Chrome,72.47864862164809,None,0.0
U00467,U00467_S3,2024-02-25 10:04:33,hover,element_5,10.0,459.0,,99.7862237607431,44.60293447739011,26.33573179376913,Tablet,Edge,14.981186112763385,None,0.0
U00841,U00841_S3,2024-03-04 04:18:23,form_submit,element_7,,,,,8.153599220012428,11.23955242702133,Tablet,Chrome,54.10513034076286,None,0.0
U00148,U00148_S2,2024-01-26 15:04:43,click,element_31,,340.0,,,21.26890678887507,83.28999628667137,Mobile,Firefox,37.62806029144374,500,0.0
U00773,U00773_S2,2024-02-25 06:13:17,click,element_42,1214.0,175.0,,,15.943467465232938,51.76666351953495,Mobile,Edge,62.51247708694245,None,1.0
U00885,U00885_S2,2024-03-27 03:16:46,click,element_10,886.0,648.0,,,45.7788245249013,74.83076768790022,Mobile,Firefox,31.806165060416202,None,0.0
U00187,U00187_S3,2024-01-24 07:24:57,scroll,element_34,,,73.0,,42.16611318506514,101.6948644593727,Mobile,Safari,11.177403940411644,None,0.0
U00846,U00846_S3,2024-02-05 16:09:26,form_submit,element_45,,,,,11.855943209058683,30.83900076930427,Mobile,,91.61365531853706,None,0.0
U00110,U00110_S1,2024-03-17 05:51:26,form_submit,element_24,,,,,42.9817804304474,40.96354449560904,Desktop,Safari,32.5762760752765,Timeout,0.0
U00864,U00864_S3,2024-02-16 06:42:45,click,element_37,891.0,817.0,,,1.580538763132675,31.290276651627757,Mobile,Chrome,12.611519815328858,None,0.0
U00551,U00551_S3,2024-02-05 22:48:36,click,element_46,136.0,934.0,,,5.004986301934615,24.157755803528442,Mobile,Chrome,5.642151158775563,None,0.0
U00286,U00286_S3,2024-03-24 03:16:19,form_submit,element_17,,,,,12.914103475446472,40.527502760787016,Mobile,Edge,88.62319609909707,404,0.0
U00094,U00094_S3,2024-01-08 18:34:12,page_view,element_6,,,,691.0854880911731,10.478729695329317,19.858416722622103,Mobile,Firefox,44.723350227852016,None,0.0
U00767,U00767_S2,2024-02-18 17:02:09,scroll,element_45,,,96.0,,10.939991563319726,38.350626014669146,Mobile,Safari,14.238765887843858,None,0.0
,U00044_S2,2024-01-19 14:11:50,hover,element_48,1809.0,1020.0,,488.7221147851116,,31.898811461874605,Tablet,Edge,19.58815417238897,None,0.0
U00224,U00224_S2,2024-02-07 05:01:05,hover,element_23,1232.0,421.0,,7775.622318721455,7.526018359752418,23.361224440377473,Tablet,Firefox,50.512551033503854,None,0.0
,U00302_S2,2024-02-28 07:50:31,page_view,element_23,,,,6426.631415652946,18.205869869047813,17.8667077969388,Desktop,Chrome,41.625610460319585,404,0.0
U00210,U00210_S2,2024-03-23 18:32:38,page_view,element_12,,,,508.3583673834932,20.976594157582905,143.7226084021056,Mobile,Firefox,195.11855604891124,500,
U00991,U00991_S1,2024-01-11 07:02:33,click,element_49,737.0,629.0,,,14.47036440283187,19.725483865827943,Tablet,Safari,27.716311689660586,None,0.0
U00789,U00789_S3,,scroll,element_4,,,77.0,,20.884794978691335,77.0262332097074,Desktop,Firefox,27.31321967532303,Timeout,0.0
U00630,U00630_S1,2024-03-15 04:50:14,hover,element_23,,712.0,,583.3893601663444,26.03332542091777,148.38840257486248,Tablet,Edge,24.454489394160497,None,1.0
U00341,U00341_S2,2024-02-01 06:30:13,form_submit,element_11,,,,,8.993586706488138,18.2368341547338,Desktop,Edge,43.538639622950626,None,0.0
U00496,U00496_S1,2024-03-22 17:46:55,page_view,element_41,,,,7130.777733550531,25.03185075537455,45.84672272787019,Mobile,Chrome,21.56896552996687,None,1.0
U00693,U00693_S1,2024-01-31 07:57:33,form_submit,element_48,,,,,8.303352440559907,30.85025389087696,Mobile,Firefox,36.678959445594614,500,0.0
U00784,U00784_S1,2024-03-10 05:55:15,click,element_11,247.0,271.0,,,34.59376799051454,143.56071123864052,Tablet,Safari,52.69612419258239,None,0.0
U00519,U00519_S1,2024-01-30 00:25:02,form_submit,element_2,,,,,8.323107462701147,54.80788066015334,Mobile,Safari,24.374036634214086,None,0.0
U00062,U00062_S2,2024-02-27 03:24:04,page_view,element_42,,,,1575.964680322565,,85.22523700127668,Tablet,,,Timeout,0.0
U00294,U00294_S3,2024-01-15 20:42:59,click,element_49,941.0,938.0,,,10.735194954834316,61.73376250766026,Desktop,Chrome,28.50821811325115,None,0.0
U00101,U00101_S2,2024-02-06 07:09:56,page_view,element_37,,,,2795.7022962662945,29.29824286116815,91.25894444264283,Tablet,Chrome,33.04407626144435,Timeout,0.0
U00991,U00991_S2,2024-03-03 03:25:32,click,element_7,270.0,422.0,,,20.64570199383797,10.055000298024705,Tablet,Chrome,16.760991555340986,Timeout,0.0
U00100,U00100_S2,2024-02-03 20:15:41,form_submit,element_25,,,,,9.564334221584758,82.99149540282015,Mobile,Safari,11.02171761256522,None,0.0
U00695,U00695_S1,2024-02-14 19:12:39,hover,element_32,946.0,1021.0,,310.7405153332996,63.23002252951998,39.88367422836424,Tablet,Firefox,48.70009634791757,Timeout,
U00666,U00666_S1,2024-01-30 15:40:57,click,element_14,1085.0,713.0,,,78.85846595465739,168.48493125369941,Desktop,Safari,24.875769861227905,None,0.0
U00684,U00684_S2,2024-03-17 00:36:40,scroll,element_36,,,85.0,,30.814960500384892,11.251180648559119,Mobile,Edge,44.96524270804281,500,0.0
U00611,U00611_S2,2024-03-21 01:04:05,click,element_19,1252.0,409.0,,,5.37812600435583,47.540615232150714,Tablet,Safari,19.456649249492525,None,0.0
U00316,U00316_S2,2024-02-06 01:48:53,click,element_28,234.0,854.0,,,33.72961032982325,37.29153767851664,Mobile,Edge,76.49179929123282,None,1.0
U00118,U00118_S3,2024-03-11 18:18:20,scroll,element_38,,,38.0,,75.0218817385486,269.37950482533506,Desktop,Firefox,38.27811600750783,500,0.0
U00991,U00991_S2,2024-03-14 00:58:25,form_submit,element_22,,,,,16.454812090467676,154.24615333255772,Desktop,,23.864172117621106,None,0.0
U00831,U00831_S3,2024-01-09 11:29:07,form_submit,,,,,,12.134621055584345,54.756645973292066,Tablet,Chrome,72.61701702204701,None,0.0
U00433,U00433_S2,2024-01-17 19:18:47,click,element_31,1529.0,,,,,115.90655366717927,Desktop,Edge,18.495214587026812,Timeout,0.0
U00484,U00484_S2,2024-03-06 23:07:33,page_view,element_7,,,,1235.962989920505,64.37677717596954,20.43387336522874,Tablet,Safari,52.49567510829724,None,0.0
U00120,U00120_S1,2024-01-30 14:55:47,click,element_33,1072.0,311.0,,,2.959239652579397,22.390790703760025,Desktop,Chrome,35.17324446990044,Timeout,0.0
U00976,U00976_S1,2024-02-27 23:18:49,form_submit,element_43,,,,,10.992894765828071,105.1767891235126,Mobile,Firefox,11.436224863133598,500,0.0
U00380,U00380_S2,2024-03-08 01:51:40,page_view,element_27,,,,1314.1989509822345,8.269714365983683,79.51891790319061,Tablet,Firefox,32.704084259381986,None,0.0
U00236,U00236_S2,2024-02-18 03:01:04,click,element_17,987.0,205.0,,,16.591223809553806,69.25707054325638,Mobile,Chrome,69.56519061073666,None,0.0
U00328,U00328_S2,2024-03-11 21:46:05,click,element_1,169.0,837.0,,,36.84031297412941,42.805437779680204,Mobile,Edge,22.900592341293475,,0.0
U00921,U00921_S1,2024-02-21 14:05:18,hover,element_12,1762.0,1021.0,,1073.0485270953864,20.8088759986282,67.79835338484635,Desktop,Firefox,16.842981561820327,404,0.0
U00228,U00228_S3,2024-02-15 19:53:39,,element_39,49.0,972.0,,234.73776786987227,29.036940146719445,104.94130671205643,Tablet,Firefox,29.901956025432373,None,0.0
U00714,U00714_S3,2024-01-19 13:20:29,page_view,element_17,,,,908.5804719639261,9.755203265986024,35.85127168196037,Desktop,Chrome,38.77709338277202,404,0.0
U00952,U00952_S2,2024-03-11 06:42:35,page_view,element_28,,,,182.79044983579232,32.861364628949104,75.07676645558892,Mobile,Safari,19.024061837859765,None,0.0
,U00484_S2,2024-02-26 02:08:48,click,element_38,26.0,999.0,,,18.660748115813934,13.8795639638107,Tablet,Firefox,32.43490945338358,None,0.0
U00707,U00707_S3,2024-01-18 13:26:49,click,element_33,1213.0,588.0,,,87.40517869715833,15.627073696564551,Mobile,Safari,30.86319708117551,,0.0
U00096,U00096_S1,2024-03-05 12:27:16,form_submit,element_44,,,,,48.325573634424366,45.417077045059415,Tablet,Safari,137.53255735863726,404,0.0
U00838,U00838_S3,2024-02-13 00:04:28,,element_25,940.0,854.0,,613.371569034203,,24.799481902912508,Mobile,Firefox,58.05893247708719,Timeout,0.0
U00603,U00603_S1,2024-02-17 13:04:36,page_view,element_40,,,,421.4726591464426,305.5030417459244,38.46933132076124,Desktop,Safari,10.326353440056545,404,0.0
U00409,U00409_S3,2024-02-21 12:09:58,hover,element_31,1852.0,59.0,,2424.665817590062,26.412357733410744,89.08503388513016,Desktop,Edge,11.92359192083571,None,0.0
U00339,U00339_S3,2024-01-12 21:57:52,click,element_45,416.0,29.0,,,51.79135607671734,32.53995468157228,Tablet,Firefox,50.03519087166592,404,1.0
U00016,U00016_S3,2024-03-21 23:36:41,click,element_37,1811.0,173.0,,,6.377659891526048,33.59077011431922,Mobile,Chrome,15.781017798214423,500,0.0
U00894,U00894_S2,2024-03-10 03:03:53,page_view,element_12,,,,583.4872809503804,30.7493820605839,91.21195868187431,Mobile,Firefox,20.513096606552843,None,0.0
U00669,U00669_S1,2024-01-19 00:18:43,click,element_8,282.0,100.0,,,39.35996590528651,5.701295350874988,Desktop,Firefox,37.4170042648913,Timeout,0.0
U00976,U00976_S2,2024-01-19 17:46:30,click,element_18,,377.0,,,62.402445597037044,29.35431775292467,Mobile,Firefox,37.97982066345503,None,0.0
U00850,U00850_S3,2024-03-26 14:14:20,click,element_19,90.0,214.0,,,132.62941066035742,10.916209793258995,Desktop,Chrome,41.22670457276494,None,0.0
U00037,U00037_S3,2024-03-17 11:55:14,scroll,element_21,,,98.0,,19.90705341770977,110.73451209398748,Desktop,Edge,50.80041316797545,None,0.0
U00526,U00526_S2,2024-03-20 04:41:54,form_submit,element_19,,,,,18.86465783403362,414.54591423221984,Mobile,Chrome,26.202484674591116,Timeout,0.0
U00977,U00977_S2,2024-01-30 11:29:12,hover,element_16,1155.0,602.0,,1732.5557208137081,7.102430790163662,24.444072067363418,Mobile,Firefox,77.88095884856536,500,0.0
U00387,U00387_S2,2024-03-17 13:18:08,page_view,element_47,,,,1856.3145433566401,10.097863138749272,19.759937514311417,Tablet,Safari,63.89401196413413,500,0.0
U00099,U00099_S1,2024-01-01 17:50:32,hover,element_12,562.0,888.0,,4543.474687218489,22.047872315540452,45.24737757149992,Desktop,Safari,26.36995379907762,None,0.0
U00928,U00928_S3,2024-02-06 13:47:23,click,element_31,1548.0,744.0,,,24.922031821128073,238.05225787929172,Tablet,Safari,29.886240619064353,404,0.0
U00863,U00863_S3,2024-01-11 15:19:53,form_submit,element_36,,,,,7.038344218416459,36.72814343046731,Tablet,Safari,,500,0.0
U00091,U00091_S2,2024-03-04 04:26:25,scroll,element_25,,,10.0,,12.217323973977475,44.873583844920105,Mobile,Firefox,24.26068910152699,None,0.0
U00787,U00787_S1,2024-03-06 18:49:45,scroll,element_15,,,49.0,,15.985727729889422,67.7794054816019,Mobile,Chrome,9.909350108832399,,0.0
U00245,U00245_S2,2024-01-20 07:10:31,form_submit,element_1,,,,,48.402211076824756,52.790200344640944,Desktop,Firefox,16.781650283044126,500,0.0
U00179,U00179_S2,2024-03-23 19:11:42,form_submit,element_6,,,,,56.057930265755886,11.8671610466008,Mobile,Chrome,34.82125610249247,404,0.0
U00721,U00721_S1,2024-02-24 01:38:53,page_view,element_37,,,,7532.362390253223,2.613902827680924,101.36871857384801,Tablet,Firefox,3.736606558050382,404,0.0
U00182,U00182_S2,2024-02-28 01:20:46,form_submit,element_29,,,,,136.45927508322336,47.356041025042,Tablet,Edge,10.798301045183452,404,0.0
U00075,U00075_S1,2024-03-26 09:45:35,page_view,element_21,,,,2515.677298838659,56.83467155354668,30.232274621708406,Mobile,Chrome,36.47334153159541,404,0.0
U00552,U00552_S3,2024-01-08 04:42:29,scroll,element_42,,,44.0,,84.30466301589775,62.685475357335314,Desktop,Firefox,38.230310525817075,None,0.0
U00201,U00201_S2,2024-03-04 03:33:26,page_view,element_40,,,,4778.3115273906815,11.327457895778036,53.67681744992579,Desktop,Safari,9.284945369467236,None,
U00384,U00384_S1,2024-01-07 13:49:15,click,element_32,1845.0,570.0,,,16.795598300573598,199.67823888769138,Tablet,Edge,18.785315919677526,Timeout,0.0
U00428,U00428_S1,2024-03-23 03:48:54,click,element_22,811.0,261.0,,,12.803201248871927,41.26371946329573,Mobile,Firefox,39.66947097938648,None,0.0
,U00063_S2,2024-01-03 04:39:35,click,element_23,843.0,50.0,,,13.704462350001569,36.69040891681911,Desktop,Firefox,44.92705202660334,Timeout,0.0
U00076,U00076_S1,2024-02-25 14:20:51,form_submit,element_32,,,,,9.702304579303252,129.74552483507853,,Safari,42.830097578544475,Timeout,0.0
U00289,U00289_S2,2024-03-14 03:36:15,form_submit,element_25,,,,,39.97642013601617,119.4379906261706,Tablet,Safari,97.46336244726801,404,0.0
U00537,U00537_S1,2024-02-03 13:28:23,click,element_8,,778.0,,,17.48224094417811,50.66605323852091,Tablet,Chrome,6.149729306456719,None,0.0
U00233,U00233_S3,2024-01-28 12:29:27,scroll,element_39,,,82.0,,24.862292282885537,238.08834444536404,Desktop,Safari,20.668228199334457,404,0.0
U00899,U00899_S2,2024-01-07 03:27:16,hover,element_16,1848.0,616.0,,29.891764342532127,17.888586861508813,201.61687929492518,Mobile,Chrome,21.991708770291392,404,0.0
U00231,,2024-01-09 09:52:27,page_view,element_3,,,,2639.1265622325454,12.940659199972663,73.52681277381873,,Chrome,46.788795317006574,None,0.0
U00798,U00798_S2,2024-02-05 18:06:24,click,element_41,1668.0,873.0,,,7.664002156099527,47.94596327228135,Mobile,Safari,18.546438725444848,500,0.0
U00105,U00105_S3,2024-02-09 13:55:37,scroll,element_6,,,41.0,,3.8975341197837245,12.259587246753714,Tablet,Chrome,100.33039700649826,None,0.0
U00878,U00878_S2,2024-01-30 11:12:42,hover,,806.0,857.0,,171.18366894669427,17.923926817093747,86.10319514966714,Mobile,Chrome,42.639638176317085,404,0.0
U00537,U00537_S3,2024-01-17 01:43:42,scroll,element_47,,,100.0,,39.423425810573995,100.44004772262167,Mobile,Edge,13.592721173355265,None,0.0
U00576,U00576_S3,2024-01-31 06:02:41,click,element_42,29.0,525.0,,,10.590328543830415,31.40652705659859,Tablet,Safari,27.935229858378698,None,0.0
U00842,U00842_S2,2024-02-27 01:11:51,click,element_2,1581.0,828.0,,,14.864228893201586,57.2225322214158,Desktop,Edge,7.606763641010359,404,0.0
U00109,U00109_S3,2024-03-04 18:40:55,hover,element_20,1632.0,167.0,,,22.45167425615947,92.31441243397131,Tablet,Firefox,27.89187718330338,None,0.0
U00681,U00681_S3,2024-01-07 11:36:46,click,element_34,933.0,3.0,,,5.500226578225744,44.468946894783436,Desktop,Safari,3.1455639145259227,500,0.0
U00713,U00713_S2,2024-02-04 22:28:35,click,element_9,1527.0,188.0,,,9.794067538960535,48.6011175325262,Mobile,Safari,75.89678142887142,None,0.0
U00604,U00604_S1,2024-02-22 23:15:09,click,element_27,686.0,687.0,,,38.36528514329227,44.15484860856349,Desktop,Safari,57.09285130705408,None,0.0
U00162,U00162_S3,2024-01-09 18:28:04,click,element_38,1092.0,276.0,,,14.197694074750302,20.11550683942852,Tablet,Safari,61.63309313184922,500,0.0
U00484,U00484_S3,2024-03-30 15:19:38,page_view,element_14,,,,3331.7071184259944,18.70549371302844,113.75086917251252,Mobile,Chrome,17.907983112685656,500,0.0
U00095,U00095_S3,2024-01-22 11:09:25,click,element_3,1740.0,122.0,,,32.30881684565732,,Desktop,Safari,17.796208152097137,None,0.0
U00974,U00974_S3,2024-01-15 06:39:46,page_view,element_37,,,,7261.517886482048,,28.773903728377103,Desktop,Safari,17.567416911923658,500,0.0
U00527,U00527_S3,2024-01-09 21:48:53,,element_13,,,92.0,,,115.145641193504,Tablet,Safari,11.522818281993281,None,0.0
U00121,U00121_S2,2024-03-12 09:40:31,scroll,element_48,,,92.0,,26.39412037472208,136.9005799011748,Tablet,Safari,18.222160570212314,404,0.0
U00991,U00991_S1,2024-01-07 13:23:33,form_submit,element_32,,,,,38.61978164191476,263.0894378222377,Desktop,Firefox,31.682975783540005,None,0.0
U00141,U00141_S3,2024-03-21 10:07:11,hover,element_18,1470.0,604.0,,1451.4468086960828,32.195683366670465,32.81202529396972,Tablet,Firefox,17.988250380628443,None,0.0
U00505,U00505_S3,2024-01-09 12:16:37,hover,element_19,1637.0,527.0,,486.706033704242,29.59858086909288,161.45495449200033,Desktop,Chrome,31.026325381282938,None,0.0
U00764,,2024-01-18 10:07:48,page_view,element_29,,,,1540.9259300038116,114.47544039193302,119.30499174921613,Tablet,Edge,43.80939940339118,None,0.0
U00293,U00293_S1,2024-01-08 05:24:49,click,element_22,375.0,273.0,,,29.144453701176786,81.8103633894371,Mobile,Firefox,74.48233161304513,None,0.0
U00159,U00159_S3,2024-03-21 19:32:17,hover,,285.0,753.0,,3173.252858742436,85.84304838532213,25.123581017614573,Mobile,Edge,11.593398409857787,None,0.0
U00081,U00081_S1,2024-02-02 15:43:17,click,element_21,1122.0,12.0,,,24.364481569513313,15.466453982088986,Desktop,Edge,37.152403319243795,404,0.0
U00181,,2024-02-27 15:48:30,click,element_26,1402.0,901.0,,,6.575709752372454,33.828739491417,Mobile,Chrome,28.743699161391316,Timeout,0.0
U00581,U00581_S1,2024-03-09 01:33:10,scroll,element_44,,,92.0,,66.55220652175701,44.418713518794284,Desktop,Firefox,12.449097403918376,404,0.0
U00689,U00689_S3,2024-01-31 20:28:15,scroll,element_33,,,71.0,,47.863067803563325,28.19751363697794,Desktop,Edge,24.623827866349814,None,0.0
U00870,U00870_S1,2024-02-15 17:54:00,page_view,element_13,,,,1136.010942098143,77.9428226194163,60.77383021636336,Mobile,Firefox,25.406343068272257,None,0.0
U00064,U00064_S2,2024-03-08 22:33:34,click,element_22,991.0,852.0,,,17.700590201420503,86.16444323462294,Desktop,Firefox,189.4903884856726,,1.0
U00526,U00526_S2,2024-01-15 10:40:01,click,element_13,302.0,439.0,,,33.54587621850319,30.589859008707155,Desktop,Safari,45.60527313348081,404,0.0
U00963,U00963_S2,2024-02-02 02:38:38,scroll,element_28,,,99.0,,24.597550118625637,155.98482160282964,Tablet,Edge,,None,0.0
U00632,U00632_S2,2024-02-24 17:00:56,form_submit,element_2,,,,,5.352706083446174,22.375106509375183,Tablet,Chrome,39.933821850677006,None,1.0
U00351,,2024-01-15 13:10:52,scroll,element_10,,,64.0,,10.541506066648457,174.86355673741897,Mobile,Firefox,40.41539379617388,None,0.0
U00603,U00603_S2,2024-02-17 06:30:23,hover,element_7,490.0,891.0,,2432.8382004074147,,76.26871269529612,Mobile,Edge,69.73763995051709,404,0.0
U00943,,2024-01-04 09:40:42,click,element_16,791.0,606.0,,,37.721674530009054,26.827296374084586,Desktop,Chrome,55.3732665454197,None,0.0
U00618,,2024-03-05 15:16:29,page_view,element_16,,,,1161.9492483983192,7.609294060839304,63.52474119663115,Desktop,Chrome,6.463918529303192,500,0.0
U00557,U00557_S2,2024-03-10 18:54:54,form_submit,element_9,,,,,29.15831517830421,62.763113685250325,Tablet,Safari,50.99985320130607,404,0.0
U00206,U00206_S1,2024-02-01 22:37:19,click,element_11,286.0,892.0,,,309.17318625744883,8.368127602053937,Tablet,Firefox,80.34657855192897,404,1.0
U00166,U00166_S1,2024-02-20 10:33:13,hover,,1496.0,904.0,,12013.100906739086,185.47297059131805,74.76620953495288,Mobile,Safari,49.052156064310076,Timeout,0.0
U00790,,2024-01-04 13:37:51,scroll,element_5,,,26.0,,12.264912285219836,63.04134891341279,Tablet,Firefox,61.326190588599744,404,1.0
U00339,U00339_S3,2024-01-01 06:48:52,page_view,element_37,,,,989.9009465859916,,130.335792619151,Tablet,Safari,36.21277101128478,500,0.0
U00291,U00291_S1,2024-02-24 00:02:37,hover,element_44,955.0,832.0,,1059.9638834992743,3.2610025296151797,186.3479939665833,Tablet,Safari,181.56307915368862,None,0.0
U00676,U00676_S2,2024-03-10 16:31:06,scroll,element_44,,,69.0,,17.349469566609503,165.14816814183834,Tablet,Chrome,60.45848504412076,None,0.0
U00633,U00633_S3,2024-02-27 04:59:18,page_view,element_5,,,,699.883479354897,20.821612248797575,211.87768955567321,Mobile,Firefox,93.42954011866307,500,0.0
U00851,U00851_S3,2024-01-18 19:18:48,click,element_46,449.0,1013.0,,,103.73258881961205,58.52683475054704,Tablet,Safari,40.58526707042545,None,0.0
U00556,U00556_S3,2024-01-13 18:32:26,click,element_12,407.0,991.0,,,29.87521788966808,41.926320174360825,Desktop,Safari,139.08217992699693,None,0.0
U00595,U00595_S1,,scroll,element_3,,,70.0,,16.248171666907314,10.486264744843313,Desktop,Firefox,44.796149026044866,None,0.0
U00099,U00099_S2,2024-01-05 23:45:49,click,element_26,517.0,231.0,,,8.176033129811623,25.818625442718833,Desktop,Chrome,25.173972781344634,500,0.0
U00803,U00803_S2,2024-02-04 22:56:18,form_submit,element_31,,,,,35.599763338224925,69.63885115175633,Mobile,Firefox,20.31187823149016,Timeout,0.0
U00255,U00255_S1,2024-03-30 01:54:02,click,element_1,799.0,406.0,,,7.223738241897545,39.839614185987486,Desktop,Safari,35.69018376387097,None,0.0
U00707,U00707_S3,2024-01-30 07:06:17,hover,element_15,1354.0,793.0,,,32.4285794467298,36.81210297024623,Desktop,Chrome,18.067184755521318,404,0.0
U00326,U00326_S3,2024-03-09 14:50:04,click,element_15,1649.0,854.0,,,12.582248250024577,46.794810482356176,Desktop,Chrome,43.04055868952694,None,0.0
U00883,U00883_S1,2024-01-30 13:12:23,form_submit,element_18,,,,,67.1405384433411,13.764001435750181,Desktop,Chrome,69.25391545771417,Timeout,0.0
U00588,U00588_S1,2024-03-15 07:12:45,form_submit,element_15,,,,,30.577138527278358,21.92801695589052,Desktop,Chrome,16.028770954355473,404,0.0
U00314,U00314_S1,2024-01-13 09:29:21,hover,element_29,1771.0,,,327.95650257726635,14.269896524239853,10.20943482314867,Desktop,Firefox,52.040884201292656,None,0.0
U00484,U00484_S2,2024-01-04 19:57:45,click,element_28,661.0,86.0,,,8.670924545530129,135.57505520359535,Mobile,Safari,91.34948595721052,None,0.0
U00731,U00731_S1,2024-03-25 07:08:32,click,element_10,751.0,322.0,,,53.34937075003924,133.55353312248096,Tablet,Edge,76.3735127737156,500,1.0
U00114,U00114_S1,2024-02-16 06:11:42,hover,element_10,1614.0,1064.0,,416.11698647530915,91.9535651740623,49.35218356437777,Tablet,Chrome,9.365127647909391,None,0.0
,U00030_S3,2024-02-03 00:19:37,form_submit,element_26,,,,,4.618935765535037,90.10478054216415,Mobile,Firefox,29.445920411089862,None,0.0
U00357,U00357_S1,2024-03-30 22:21:05,click,element_31,966.0,966.0,,,34.932222209776405,,Desktop,Chrome,148.62915336970013,None,0.0
U00438,U00438_S3,2024-02-09 00:11:50,hover,element_47,652.0,887.0,,1539.074400640427,24.86788696603995,31.54778006164885,Mobile,Safari,99.98346919402456,Timeout,0.0
,U00707_S2,2024-01-03 05:47:07,page_view,element_22,,,,3032.501564165294,,100.90323003973566,Desktop,Safari,111.95235575005854,500,0.0
U00898,U00898_S3,2024-01-23 11:47:09,scroll,element_24,,,85.0,,1.4115964391923224,54.09387230682004,Tablet,Edge,11.93989479018329,Timeout,0.0
U00970,U00970_S1,2024-02-17 18:52:42,click,element_43,1841.0,922.0,,,52.53466067202278,23.635937052794244,Tablet,Firefox,68.43115737096502,500,0.0
