User_ID,Session_ID,Query_Text,Query_Length,Search_Latency_ms,Results_Displayed,Clicked_Result_Rank,Click_Success,Reformulation_Count,Task_Success,Time_to_Completion_s,Dwell_Time_on_Result_ms
U00228,U00228_S1,billing,1.0,66.85061219704203,20.0,5.0,0.0,0.0,1.0,26.84301608587179,3155.6772728006777
U00263,U00263_S1,billing,1.0,81.6060756229351,50.0,2.0,1.0,0.0,0.0,9.378029345767025,695.9598788451764
U00282,U00282_S2,support,1.0,24.70463326188141,10.0,5.0,0.0,0.0,1.0,32.34737252261407,2592.44894356225
U00178,U00178_S1,checkout,1.0,141.927741850753,20.0,3.0,1.0,0.0,1.0,32.765103456133616,1548.2183835004528
U00397,U00397_S2,product search,2.0,77.04123089711946,,,0.0,0.0,1.0,14.142055455887865,
U00216,U00216_S1,checkout,1.0,33.111720253502895,50.0,1.0,1.0,0.0,1.0,29.501010899348664,1389.2251705808283
U00051,U00051_S1,support,1.0,81.95990078925139,20.0,1.0,1.0,0.0,1.0,11.272076462252844,1111.7263353209546
U00032,U00032_S2,password reset,2.0,61.21151863365125,50.0,4.0,0.0,0.0,0.0,49.07321124365029,247.1335500336967
U00265,U00265_S2,checkout,1.0,35.510318749490665,20.0,1.0,1.0,0.0,1.0,17.032934776901843,2997.2380328325203
U00182,U00182_S2,product search,2.0,43.984504587070504,20.0,1.0,1.0,0.0,1.0,54.209510463997404,620.1281338662325
U00352,U00352_S1,support,1.0,102.99703412950454,10.0,2.0,1.0,0.0,1.0,86.6106617411939,1290.30997759352
U00197,U00197_S1,support,1.0,45.610276291293765,50.0,1.0,1.0,0.0,1.0,171.93890071431815,234.79572047113103
U00391,U00391_S2,product search,2.0,73.62402459795183,10.0,2.0,1.0,0.0,0.0,74.05311279565105,386.50954125110644
U00295,U00295_S2,billing,1.0,34.345172024522796,20.0,4.0,0.0,0.0,1.0,23.028710606372723,7547.285872125512
U00088,U00088_S2,return policy,2.0,98.83449887825977,20.0,4.0,0.0,0.0,1.0,41.428367051366095,604.4562572106962
U00243,U00243_S1,help,1.0,31.121246745704525,50.0,3.0,1.0,0.0,1.0,36.44145243125211,550.5480763144291
U00344,U00344_S1,checkout,1.0,13.078814251204353,20.0,4.0,0.0,0.0,1.0,77.19355878885477,155.45546077015877
U00085,U00085_S1,support,1.0,24.48669091890432,20.0,1.0,1.0,0.0,1.0,12.22182667332774,255.94551135954808
U00381,U00381_S2,login,1.0,137.2203236254129,10.0,2.0,1.0,0.0,1.0,51.98639349957388,1979.5179126294904
U00330,U00330_S1,password reset,2.0,31.36917488696232,50.0,,0.0,0.0,1.0,14.454814348938521,
U00091,U00091_S1,return policy,,68.5682387041848,10.0,1.0,,0.0,0.0,52.003680926998705,1094.3470624691508
,U00054_S1,password reset,2.0,85.33197130475547,10.0,,0.0,0.0,1.0,17.813472927742517,
U00040,U00040_S1,support,1.0,51.53094693146438,50.0,5.0,0.0,0.0,0.0,39.36785459101217,
U00295,U00295_S1,support,1.0,58.50486544066049,50.0,1.0,1.0,0.0,1.0,4.790811154688193,301.50018865178913
U00290,,checkout,1.0,42.22064747693367,20.0,3.0,1.0,,1.0,82.36536334424034,386.99380850944476
U00003,U00003_S1,checkout,1.0,107.04941044295342,50.0,5.0,0.0,0.0,1.0,56.76954882243723,674.1328851986358
U00260,U00260_S1,return policy,2.0,23.32991219493963,50.0,4.0,0.0,0.0,1.0,129.3893792049756,201.10224666243477
U00253,U00253_S2,help,1.0,46.93328854631696,20.0,4.0,0.0,1.0,0.0,31.505036232828065,2118.524155873249
U00277,U00277_S2,account settings,2.0,101.42335830277402,20.0,3.0,1.0,0.0,0.0,78.60537909350417,224.3371115896953
U00189,U00189_S2,return policy,2.0,67.36870760560652,10.0,3.0,1.0,0.0,1.0,50.76876147215729,5308.459378090831
U00125,,checkout,1.0,52.80986507784468,50.0,1.0,1.0,,0.0,17.505591164178544,1381.8466564304458
U00236,U00236_S1,account settings,2.0,24.21441102483941,50.0,2.0,1.0,0.0,1.0,42.310216353405075,1855.3305194300412
U00296,U00296_S1,password reset,2.0,24.15800054196781,20.0,3.0,1.0,0.0,1.0,16.93362529796079,1909.377163550823
U00242,U00242_S1,checkout,1.0,123.84875334925916,20.0,,0.0,0.0,1.0,38.56714072119099,
U00321,U00321_S2,checkout,1.0,44.653214123494905,50.0,,0.0,0.0,1.0,30.158549972761005,
U00326,U00326_S2,help,1.0,58.43522139009912,20.0,3.0,1.0,0.0,1.0,21.942318802411236,301.7957783636153
U00155,U00155_S1,return policy,2.0,58.98666759184403,20.0,1.0,1.0,0.0,1.0,35.25756600404013,1767.730340737626
U00202,U00202_S2,product search,2.0,57.49143022000229,50.0,4.0,0.0,0.0,1.0,26.007926236074784,3085.416922184856
U00308,U00308_S2,account settings,2.0,39.02302244031523,10.0,1.0,1.0,0.0,1.0,44.417663082509605,1047.2863872186906
U00055,U00055_S2,support,1.0,92.92276860573536,20.0,2.0,1.0,0.0,1.0,8.424772919907337,897.0179151664306
U00380,U00380_S2,account settings,2.0,36.16141714959461,10.0,3.0,1.0,0.0,1.0,36.12045492025414,1247.3614300235631
U00284,U00284_S2,billing,1.0,38.885620356454645,10.0,1.0,1.0,0.0,1.0,12.51828581221479,2784.0552858284877
U00253,U00253_S1,password reset,2.0,50.55935178999422,20.0,1.0,1.0,0.0,1.0,,1078.646804508465
U00304,U00304_S1,billing,1.0,53.51436945965201,20.0,2.0,1.0,0.0,1.0,144.91298363156406,1042.0937173994337
U00209,U00209_S1,login,1.0,220.69828926060057,20.0,,0.0,0.0,1.0,21.31462145953542,
U00241,U00241_S2,login,1.0,116.38879671027631,20.0,1.0,1.0,0.0,1.0,48.428512635152316,1018.726399131417
U00094,U00094_S1,checkout,1.0,76.67242674685717,,1.0,1.0,0.0,1.0,77.18444945977392,657.9948497628452
U00065,U00065_S2,product search,2.0,106.63298638738527,,4.0,0.0,0.0,1.0,17.2755375153982,1510.466963841688
U00372,U00372_S2,login,1.0,97.6195573430091,10.0,5.0,0.0,0.0,1.0,39.76909820214181,1299.3791674801482
U00248,U00248_S2,support,1.0,45.755538389654696,20.0,3.0,1.0,0.0,1.0,15.302153649245481,312.5229415236982
U00320,U00320_S1,product search,2.0,53.15860558367396,50.0,3.0,1.0,0.0,1.0,24.583890812778584,3566.556625662878
U00229,U00229_S2,return policy,2.0,30.028447083274195,10.0,1.0,1.0,0.0,1.0,28.418218025960197,2993.4038757112335
U00102,U00102_S1,,1.0,58.675148297664585,20.0,1.0,1.0,0.0,1.0,41.87738300354254,2128.744636362162
U00287,U00287_S1,support,1.0,35.63793111873133,20.0,1.0,1.0,0.0,1.0,18.81958970278512,236.75181094514213
U00394,,product search,2.0,53.659777182306584,50.0,1.0,1.0,0.0,1.0,16.523450920286717,1934.227661783329
U00206,U00206_S1,return policy,2.0,51.3977906057047,50.0,2.0,1.0,0.0,1.0,10.034899141854305,7728.971240474233
U00098,U00098_S2,password reset,2.0,92.66843627541294,10.0,1.0,1.0,0.0,1.0,75.30964707672833,861.8099714440449
U00383,U00383_S2,support,1.0,62.76566035011813,10.0,1.0,,0.0,1.0,48.77768724885005,1084.992819266782
U00101,U00101_S1,support,1.0,40.19856568662152,20.0,,0.0,0.0,1.0,24.412912142332917,
U00169,U00169_S1,checkout,1.0,66.32611785852086,10.0,4.0,0.0,0.0,1.0,26.466958415091923,2311.9417759433973
U00215,U00215_S1,return policy,2.0,19.19183368770666,50.0,1.0,1.0,0.0,1.0,17.771631687624218,1530.0793352086007
U00074,U00074_S1,,2.0,46.87228572948196,10.0,1.0,1.0,0.0,1.0,48.860531019150045,381.89340015194324
,U00141_S1,product search,2.0,24.424727423703903,10.0,1.0,1.0,2.0,0.0,53.392635352296445,2035.9227586977968
U00149,U00149_S1,account settings,2.0,43.018065449390015,10.0,1.0,1.0,0.0,1.0,49.77674874240825,1865.5213012607044
U00043,U00043_S1,billing,1.0,48.016351587109185,10.0,2.0,1.0,0.0,1.0,32.47915874294437,317.57299328697314
U00140,U00140_S2,password reset,2.0,161.9452242694967,50.0,1.0,1.0,0.0,1.0,47.19875896289399,1245.4372330589495
U00340,U00340_S2,product search,2.0,84.67105429918375,20.0,1.0,1.0,3.0,0.0,5.927131141101413,536.1578666591072
U00057,U00057_S1,help,1.0,41.38461638646871,20.0,2.0,1.0,0.0,1.0,29.58146243729165,2206.672297909056
U00380,U00380_S1,return policy,2.0,87.2672436527004,10.0,,0.0,0.0,1.0,7.692383096874269,
U00395,U00395_S2,password reset,2.0,66.37789379851104,10.0,1.0,1.0,0.0,1.0,42.331629724952094,1959.5674817594456
U00242,U00242_S2,,2.0,32.106734414574035,10.0,4.0,0.0,0.0,1.0,37.593416875000486,989.1087813127995
U00246,U00246_S1,return policy,2.0,70.73341785842473,50.0,,0.0,0.0,0.0,28.987499825092407,
U00191,U00191_S2,account settings,,60.68883457572628,10.0,5.0,0.0,0.0,1.0,10.989148162182412,1027.1320802217008
U00279,U00279_S2,help,1.0,69.86853611000666,20.0,2.0,1.0,0.0,1.0,38.50822000216624,965.873047359492
U00038,,support,1.0,43.16761156251566,50.0,3.0,1.0,0.0,1.0,14.281846580844304,326.4030675639679
U00233,U00233_S2,support,1.0,29.70932199868116,20.0,1.0,1.0,0.0,1.0,18.205358043264113,5195.408964640277
U00244,U00244_S1,login,1.0,69.37532434417231,50.0,3.0,1.0,0.0,1.0,29.510186716261195,651.044733242195
,U00014_S1,support,1.0,71.10991784790478,50.0,3.0,1.0,,1.0,21.90085161444851,1870.524972607354
U00053,U00053_S2,account settings,2.0,47.9980044709423,20.0,1.0,1.0,0.0,1.0,11.736912576363713,366.80715839374807
U00251,U00251_S1,account settings,2.0,133.05877099808492,20.0,1.0,1.0,0.0,1.0,8.327479582984331,507.6812812405119
U00023,U00023_S1,account settings,2.0,35.92046698005607,10.0,,0.0,1.0,0.0,18.039097415205962,
U00392,U00392_S2,help,1.0,56.85694768537834,50.0,1.0,1.0,0.0,1.0,,1428.2993821784767
U00315,U00315_S1,login,1.0,14.528869634808096,,,0.0,0.0,1.0,38.512707188548454,
U00129,U00129_S2,login,1.0,44.39205499441199,50.0,1.0,1.0,0.0,1.0,25.70620349360872,1464.1054222666241
U00068,U00068_S1,product search,2.0,35.77146611974329,50.0,,0.0,0.0,1.0,37.58647654233007,
U00280,U00280_S2,product search,2.0,27.955051017087705,10.0,1.0,1.0,0.0,1.0,34.4936137405805,4218.194141550525
U00320,U00320_S1,account settings,2.0,37.927912687390595,50.0,,0.0,0.0,1.0,110.29510050378742,
U00196,U00196_S1,password reset,2.0,72.67205551005766,20.0,3.0,1.0,1.0,0.0,35.42718260095827,3927.9203837798195
U00348,U00348_S2,support,1.0,127.44897077008619,10.0,1.0,1.0,0.0,1.0,46.799961935623955,135.8997898269952
U00193,U00193_S2,billing,1.0,44.356558331237174,10.0,2.0,1.0,0.0,1.0,18.88427072657759,1393.6741166585612
U00318,U00318_S1,account settings,2.0,66.4032553824938,10.0,1.0,1.0,0.0,1.0,31.081056970550037,1484.0458465674096
U00136,U00136_S2,login,1.0,38.90291425984303,10.0,4.0,0.0,2.0,0.0,18.264463643254324,1447.7023322407488
U00394,U00394_S1,return policy,2.0,85.65037168243794,10.0,2.0,1.0,0.0,0.0,14.837896043167191,453.9730699005789
U00004,,account settings,2.0,62.58342968635924,20.0,3.0,1.0,0.0,1.0,17.914094401712273,3019.6735544503367
U00262,U00262_S2,help,,111.07360856869033,20.0,3.0,1.0,0.0,1.0,22.41727991280112,1890.0978966923863
U00240,U00240_S1,help,1.0,39.605369020629134,20.0,,0.0,0.0,1.0,23.5346719514589,
U00308,U00308_S1,billing,1.0,50.05675846756008,20.0,1.0,1.0,0.0,1.0,55.777917839870156,517.4657688992694
U00301,U00301_S2,return policy,2.0,43.38996797732085,20.0,1.0,1.0,0.0,1.0,23.532906833982047,
U00256,U00256_S2,,2.0,101.91307208356831,50.0,1.0,1.0,0.0,1.0,32.94380789311293,588.9799898598513
U00019,U00019_S2,product search,2.0,92.03083321672355,50.0,,0.0,1.0,0.0,66.3063126868965,
U00197,U00197_S1,billing,1.0,28.106298582316867,20.0,2.0,1.0,0.0,1.0,78.2942259197457,319.20010842743255
U00125,U00125_S2,account settings,2.0,,50.0,3.0,1.0,0.0,1.0,17.97008880286698,535.9146816860124
U00206,U00206_S2,login,1.0,,,4.0,0.0,0.0,1.0,7.724037678729641,234.4792082210437
U00032,U00032_S1,account settings,2.0,42.813388455930955,20.0,1.0,1.0,1.0,0.0,,401.8557717302869
U00183,U00183_S2,help,1.0,33.06128018636034,20.0,1.0,1.0,0.0,1.0,40.155144413263294,1079.9054277871762
U00232,U00232_S1,product search,2.0,48.23918777996839,50.0,1.0,1.0,0.0,0.0,111.37247124142353,357.50853497412555
U00222,U00222_S2,help,1.0,37.02248074631001,50.0,,1.0,0.0,1.0,35.43345224446428,366.3343255357795
U00209,U00209_S1,account settings,2.0,37.514370325256735,20.0,3.0,1.0,0.0,1.0,18.437264715414692,2258.1937307369444
U00369,U00369_S2,billing,1.0,101.40010513900445,10.0,3.0,1.0,0.0,1.0,63.810733709861395,217.92988954395003
U00039,U00039_S1,help,1.0,60.47277180503151,10.0,5.0,0.0,0.0,0.0,,640.7323160881674
U00382,U00382_S2,checkout,1.0,40.13036984991096,50.0,4.0,0.0,0.0,1.0,84.52202332781683,1217.6030656247085
U00091,U00091_S1,password reset,2.0,105.43356693591423,20.0,3.0,1.0,0.0,1.0,,1441.5226394482029
U00250,U00250_S1,return policy,2.0,97.79894522285197,20.0,3.0,1.0,0.0,1.0,13.085786495430773,1022.8395348243571
U00099,U00099_S2,password reset,2.0,43.67051114744078,20.0,1.0,1.0,0.0,0.0,56.552115740377324,1876.878917284577
,U00255_S1,,1.0,39.54347189197343,10.0,1.0,1.0,0.0,1.0,18.207749669697126,558.9623686398784
U00394,U00394_S1,support,1.0,77.90785838485043,10.0,1.0,1.0,0.0,0.0,58.327489631639956,675.612865916231
U00252,U00252_S2,login,1.0,23.605684150611676,20.0,4.0,0.0,0.0,1.0,67.18920690216156,895.3938730604199
U00131,U00131_S2,return policy,2.0,93.96589413059031,,1.0,1.0,0.0,1.0,24.407870756892844,251.01684153764765
U00035,U00035_S1,support,1.0,55.58688436679622,10.0,2.0,1.0,0.0,1.0,22.82477079017005,1433.3306816596394
U00337,U00337_S1,support,1.0,25.70986912813608,20.0,5.0,0.0,0.0,0.0,90.14891634104379,1181.724576737136
U00181,U00181_S1,product search,2.0,42.787106431628935,20.0,4.0,0.0,0.0,,41.5991959614084,2432.7164394045058
U00068,U00068_S2,help,1.0,121.56874323126449,10.0,3.0,1.0,0.0,1.0,29.274270178742412,3248.138812045802
U00008,U00008_S2,return policy,2.0,88.62837279847751,10.0,1.0,1.0,,1.0,38.991781447578134,2455.7101922497372
U00073,,return policy,2.0,41.08327795533794,20.0,,0.0,0.0,1.0,46.26511573714029,
U00015,U00015_S2,product search,2.0,42.262497005345644,20.0,2.0,1.0,0.0,1.0,29.468856139209755,330.7514320865762
U00181,U00181_S1,account settings,2.0,88.31013721064527,,3.0,1.0,0.0,1.0,21.097450457424408,2122.1507913469586
U00169,U00169_S1,password reset,2.0,33.96439232307215,20.0,4.0,0.0,0.0,0.0,29.51776859008389,611.3830358726015
U00278,U00278_S2,support,1.0,97.30319615941495,10.0,2.0,1.0,0.0,1.0,24.318592841878658,2225.2784369032474
U00086,U00086_S2,product search,2.0,19.171359081462885,20.0,4.0,0.0,0.0,1.0,35.6502291937817,1001.3523318984696
U00128,U00128_S1,product search,2.0,61.41080517812657,10.0,2.0,1.0,0.0,1.0,54.37904434419655,789.0151674777503
U00262,U00262_S2,support,1.0,45.28926171903922,50.0,2.0,1.0,0.0,1.0,24.674256221086505,
U00189,U00189_S1,product search,2.0,74.9383798707762,10.0,1.0,1.0,0.0,1.0,73.0652588118489,764.7879638695053
U00396,U00396_S1,support,1.0,45.73783902497292,10.0,2.0,1.0,0.0,1.0,13.531999517339452,89.76371856863197
U00316,U00316_S2,checkout,,65.11168896946788,10.0,2.0,1.0,0.0,1.0,11.416555283909602,
U00076,U00076_S2,return policy,,50.31336040023781,10.0,4.0,,0.0,1.0,11.530485024484856,1209.2318134061181
U00023,,password reset,2.0,32.960625652949815,50.0,1.0,1.0,1.0,0.0,21.37514734032151,484.2257790034596
U00307,U00307_S1,return policy,2.0,34.84280663198329,50.0,2.0,1.0,0.0,0.0,44.62836226867489,1420.827253394789
U00233,U00233_S2,product search,2.0,87.3740826249217,10.0,3.0,1.0,0.0,,,3126.3945866983127
U00152,U00152_S1,return policy,2.0,35.5729014550761,10.0,4.0,0.0,0.0,1.0,56.67745919350376,3104.117051186509
U00162,U00162_S1,account settings,2.0,62.55714547864191,20.0,1.0,1.0,0.0,1.0,28.609371181544383,3645.2400416303476
U00279,U00279_S1,checkout,1.0,61.97209183859341,10.0,1.0,1.0,,1.0,40.650966354981655,928.4800566314374
U00370,U00370_S2,help,1.0,33.368310625383636,20.0,1.0,1.0,0.0,1.0,36.281298250247296,23959.624394252143
U00132,U00132_S1,checkout,1.0,74.97224316899087,20.0,3.0,1.0,0.0,1.0,55.95773129213035,947.8324255372409
U00024,U00024_S1,account settings,2.0,63.17808939571152,50.0,2.0,1.0,0.0,1.0,49.61252695976413,8152.660662128915
U00189,U00189_S1,help,1.0,40.4471071975637,20.0,2.0,1.0,0.0,1.0,18.00459917228241,1690.1650777002217
U00289,U00289_S1,login,1.0,27.608467675423256,,1.0,,0.0,1.0,20.956445377881117,151.57585055543026
U00123,U00123_S1,account settings,2.0,45.73199974482868,10.0,1.0,1.0,,1.0,62.71216630138362,353.91924393738856
U00101,U00101_S2,login,1.0,41.49191850686586,50.0,,1.0,0.0,1.0,21.626544347119513,1263.1565193677081
U00086,U00086_S2,support,1.0,67.47438798427577,10.0,2.0,1.0,0.0,0.0,93.78561303368572,961.3970624009032
U00076,U00076_S2,support,1.0,,10.0,2.0,1.0,0.0,1.0,53.40426868618509,604.2791532648235
U00160,U00160_S1,return policy,2.0,103.76713839255135,20.0,1.0,1.0,0.0,1.0,20.286966234466295,1512.546054408218
U00030,U00030_S1,password reset,2.0,34.68018999561093,10.0,1.0,1.0,0.0,,347.60718417451795,527.2114102867322
