Participant_ID,Stimulus_ID,AOI_Label,Fixation_Count,Fixation_Duration_ms,Dwell_Time_ms,Time_to_First_Fixation_ms,First_Fixation_Duration_ms,Saccade_Count,Gaze_Path_Length_px,Average_Pupil_Diameter_mm,Blink_Rate_per_s,Entry_Time_s,Exit_Time_s,Condition
P0024,Stim_11,CTA_Button,119.0,305.8914313908103,272.34858508507926,10.542648296742682,240.19777609612575,11.0,29069.166867940705,5.291984007367913,0.4073207837974437,,26.812448700130602,Design_A
P0025,Stim_2,CTA_Button,6.0,492.1324984658532,383.1079045770445,937.6731834583911,73.07068394180186,13.0,5963.717430798517,4.455502297385323,0.7578339404249234,5.414517022512988,13.61276323213306,Design_A
P0026,Stim_16,Sidebar,8.0,247.7990445758705,2231.1775335716297,14.822604194753385,90.29739145548437,11.0,18207.123506885615,4.709341072929446,0.27814602398308674,9.567271464772482,10.531543549166468,Design_A
P0027,Stim_14,Content,5.0,532.1312637679654,455.4483565297506,26.94748907326702,,16.0,34482.93553590633,,0.6362854990606327,14.126131184240764,16.805925244715127,Control
P0028,Stim_14,Navigation,25.0,658.2346091414389,105.90052081805482,549.9185359517942,187.59108784832404,9.0,85034.96952632867,3.6117223518996195,0.36548236323776423,12.474542459195987,13.223288973192616,Control
P0029,Stim_7,CTA_Button,3.0,49.40926077048831,509.49562893542134,277.17549568389154,41.6777656051854,16.0,2958.977262098828,4.145339678001692,0.20620333227560378,17.746540750095974,28.286356961435274,Design_B
P0030,Stim_19,Content,28.0,1195.5456775826883,235.69284851047524,351.12067624666804,207.2041274547441,10.0,22265.415852805905,4.308918284497662,0.3348556689945521,4.844769692830542,11.930936163516721,Design_B
P0031,Stim_19,Content,8.0,1330.5511040864853,285.916939954185,157.6790252923612,170.95438682584225,16.0,108436.61524585531,4.117765436717179,0.2962853912063734,1.39127298985128,21.3110229729793,Control
P0032,Stim_11,Navigation,39.0,79.67800487635151,132.59405754632664,131.9255904279943,106.39490046479838,22.0,30771.98363536955,5.116253221122452,0.18439410312296756,0.9315951369045039,21.582547283832398,Control
P0033,Stim_2,Header,11.0,269.7291262610817,89.54235769028887,78.07409819036357,303.53044673471595,18.0,8670.022964966287,,0.6450887358606597,8.741072405905463,11.215275191385828,Design_A
P0034,Stim_10,Footer,30.0,112.71747858996847,389.5726546757605,19.765829970839256,139.30377744268517,12.0,12701.109354347047,3.525435536612498,0.7837184552149443,7.445701033095671,24.842647333408628,Control
P0035,Stim_16,Footer,14.0,217.17727134852652,1446.3666467258213,39.06689624951839,92.39093277046547,14.0,7683.4201092201965,3.8354846165841936,0.5523318245617931,15.118814443516946,20.710588284141732,Design_A
P0036,Stim_14,Header,6.0,72.79036226589781,710.9281224847329,129.41826464319004,136.43890902832246,11.0,11084.95852257529,3.52842772475827,,8.10572888735402,22.381190454612586,Design_B
P0037,Stim_1,Content,8.0,60.878983773704256,1359.308275258642,201.33618593011786,105.94598812466292,12.0,2449.6076691494673,4.36969642744621,0.4638596377463922,12.000979786906267,17.097112144094353,Design_A
P0038,Stim_14,Content,86.0,55.74287584764694,1818.4585086121785,133.9045228144991,97.12384146438215,4.0,7753.1440473695475,4.363277208557459,0.6847541467578454,12.310736667379887,15.31909625317467,Control
P0039,Stim_6,Sidebar,11.0,369.3095204911157,2973.826047647229,64.04235756151493,111.39516998926315,15.0,37894.31954082686,4.241564056821654,0.42242747198132985,6.011793391634079,19.603687631296413,Design_A
P0040,Stim_9,Header,15.0,76.42578223675179,292.0964388525062,73.34976016832763,172.87877440120457,18.0,84593.5203500855,3.9430988827887368,0.5223871763304724,13.123040095168058,16.371926010359285,Design_A
P0001,Stim_2,CTA_Button,130.0,102.42068275162495,91.95101628118249,20.32805495558403,,12.0,4512.4668595604,,0.40664297869753596,14.105506031421687,24.136012426815693,Design_A
P0002,Stim_8,Sidebar,18.0,936.2540504825648,244.58481080124747,200.03368398023431,138.6985619198989,14.0,7765.080210437256,4.044723593055559,0.7331839425592486,7.787073482660478,20.58226675688219,Design_A
P0003,Stim_1,Header,12.0,395.17792562003496,661.0486472303907,13.139379955286438,149.98220251860744,7.0,10570.553256798687,4.013245387207692,0.1744973878492113,2.454020588758341,14.36300421534797,Design_B
P0004,Stim_18,Footer,41.0,542.2570822943729,480.77105345903783,85.87401865279053,209.7352977681304,12.0,1430.219508373945,3.902554807595369,0.5117861420729674,0.15392423363041807,10.108759687703337,Design_A
P0005,Stim_17,Sidebar,21.0,353.18609812921596,527.6699472578554,10.724925557699123,457.53769664407287,8.0,514.0244014303416,4.607734645619783,0.9909415871328584,18.354492559311872,27.825815196092694,Design_B
P0006,Stim_4,,39.0,176.19998286389077,445.18298205452334,271.8775518584646,55.89369015892359,17.0,5699.723527377332,5.5778922234803785,0.3730843730208748,19.22077747310757,26.290376198349968,Control
P0007,Stim_18,Content,19.0,75.73053662821383,634.292686499819,5.916000256838832,173.34741321488528,14.0,57589.34000928079,4.750180848983214,0.1992516359521477,9.674879620223397,28.290457085712998,Design_B
P0008,Stim_5,Navigation,11.0,303.19923475337157,6488.312114211953,95.99310911740953,193.61849632508907,14.0,16156.466487827209,4.082763244507747,0.1538706033533506,15.89364752099641,20.473343683686043,Design_B
P0009,Stim_1,CTA_Button,99.0,136.53582596240116,1519.809503197583,320.39405879038287,142.78490346387917,16.0,6287.971564161932,5.513067203362863,0.11626209006712647,15.194608895232003,26.072347567813665,Design_B
,Stim_19,CTA_Button,19.0,233.59032732401107,86.80321466629562,76.01740530160039,169.8434267489544,11.0,6014.049129750353,3.767133322725728,0.11718260095166719,17.418226906918168,18.2349640259667,Design_B
P0011,Stim_4,Footer,6.0,333.8571480709203,392.588520833829,27.831936465524603,155.826138433582,21.0,2251.328614058834,3.4157765667132765,0.2353734655878034,18.225741300120532,24.707702779293715,Control
P0012,Stim_7,Navigation,31.0,221.2848045937786,512.0676643629765,119.78603218427746,123.45799478884241,15.0,15130.988204122244,4.298892894034048,0.4594597779901779,0.10368461844545873,13.569105553900924,Control
P0013,Stim_1,Content,10.0,642.8766139769874,314.58972780487414,436.03667134445595,81.85891572549042,14.0,14606.905189571678,3.595184595925647,0.7557431460782653,5.975331543502507,20.75593848721106,Design_B
P0014,Stim_3,Sidebar,12.0,249.05388630871886,1552.1458287110897,249.5603216889354,143.22481957763625,12.0,2324.8095913865322,4.144709459835162,0.4392496597626093,9.752461864677546,16.143225123753165,Control
P0015,Stim_4,Sidebar,36.0,252.7817294422839,4760.783242801629,222.7087647587491,297.86686054479634,17.0,4440.366683937352,5.100467838189665,0.37393509928636726,1.018609038095153,3.079811787332681,Control
P0016,Stim_15,Content,27.0,182.25485936443957,2155.5560962863783,646.2284925659793,,14.0,15671.89775849947,3.7395582097671047,0.6837363518943896,19.22205994973085,22.55831785174475,Design_B
,Stim_19,,19.0,242.8579026287803,771.7861302963236,274.8504460716279,151.99059273319472,18.0,5773.4361029390975,3.572367685622846,0.33401677525031687,6.299297924687892,16.01569505583887,Control
P0018,Stim_12,Navigation,17.0,267.0030287319428,315.38921449570654,14.947894675626072,256.9717451776728,15.0,2402.640153473882,3.0,0.40685942774332545,8.816459600373266,18.788717415068945,Control
P0019,Stim_3,Header,52.0,113.01375735248276,246.26063596711023,480.872918311426,169.23552493364565,21.0,2073.106157949973,4.16392110324175,0.26848806990822244,0.010745933893681059,10.641423848597604,Design_A
P0020,Stim_6,Content,15.0,366.48799108444825,229.68658115308082,213.00609812664752,,15.0,1208.5187773241578,3.1659472670624713,0.17133806146566524,18.73414593699704,19.193688990923444,Design_B
P0021,Stim_14,Footer,107.0,161.7626942040904,129.2088468259204,279.5482194088926,60.79658306835958,12.0,68319.08884993887,3.0,0.5612327032923801,14.32095069019937,21.863525827798583,Control
P0022,Stim_11,Sidebar,19.0,388.6641462192184,561.3538118242502,11.93925290681467,284.17005440842667,11.0,3671.0476548012352,5.2322706469903055,0.32369840709885817,0.7847976288647418,17.778215478571536,Design_A
P0023,Stim_13,Navigation,15.0,243.66769605080654,443.2812356092127,37.18711168107986,47.544180899295924,20.0,5238.090487907985,4.609573806030638,0.24642939105539413,7.177712193855273,23.282317003111366,Control
P0024,Stim_17,Sidebar,20.0,204.4998723763835,922.250596102795,217.8580523370467,95.3015424693327,10.0,2946.778444962822,3.419905020109968,0.8893284496983702,9.17252016206955,26.01894375217164,Control
P0025,Stim_3,Footer,6.0,377.4040226203707,3414.916475103257,91.87103470906884,143.78230020415614,19.0,2929.766024178784,5.557527828967868,0.32969675755901884,14.532794820989716,18.68469994124124,Design_A
P0026,Stim_11,Header,17.0,294.11896177657496,2875.188658138824,21.140633974078394,331.81156261941817,9.0,5683.965578109146,4.754579122791898,0.27879158078962857,14.781251275036098,18.35359576277454,Design_B
P0027,Stim_11,Content,9.0,227.947874161654,805.8064677663369,54.492914002456665,156.2541518414109,10.0,17847.887239419728,4.390419734436041,0.3270956867724869,16.458581925258915,24.12534001009137,Design_B
P0028,Stim_12,Sidebar,7.0,298.51935827950626,1366.8248416956355,24.93229223760385,86.93890855838403,16.0,105679.81681669298,3.0,0.28131359937466366,13.240434645813934,27.50865694023021,Design_A
P0029,Stim_1,Navigation,77.0,207.12770438518612,273.6008497976936,434.6131559094472,94.02014214337396,13.0,3982.4234432374337,4.59421645405652,0.7161961364057678,2.2684584655113116,5.727904362321917,Design_B
P0030,Stim_17,CTA_Button,,145.87036097875114,78.8111594671158,135.27158898030274,179.91003290102353,9.0,24023.415514372147,5.315986774123227,0.3938024907827322,12.309363989019388,26.654588834822622,Design_A
P0031,Stim_14,Content,24.0,68.3751755313123,620.6985348159565,315.33572301073167,127.45049370355389,19.0,22525.003181772234,4.256486033822806,0.853711351884302,0.4200908119638691,19.65293281061476,Control
P0032,Stim_14,Footer,19.0,206.62080652389224,148.63891504590626,232.57063816922673,115.74833345898739,17.0,16477.171399234936,4.4779662944747045,0.1851252127317289,15.139755441109347,16.073428905770637,Design_B
P0033,Stim_19,Sidebar,6.0,273.1833735163077,421.0987321289557,7.6215785098375255,81.30443841893451,22.0,10602.661678964105,3.8956183653832492,0.5928821987749222,10.401329554665516,17.161500585309913,Design_A
P0034,Stim_12,CTA_Button,8.0,375.2954959313456,1128.6316184281081,273.2499238120547,116.7336308650405,17.0,3978.6937359032504,3.903772062023125,0.4697402660027717,10.423546151524082,19.382760393477316,Design_A
P0035,Stim_3,Navigation,10.0,84.67050275363927,309.6180255572307,121.85415371703695,38.893518651681,19.0,799.7477525380284,4.0278448200066235,0.28395257709728194,5.727969759882048,23.08611909770612,Design_B
P0036,Stim_16,CTA_Button,15.0,86.19618358882964,3409.327132863366,89.12690299360405,61.0869049691986,15.0,4783.250105688831,4.0754812856413425,,15.687460292367405,24.172651642592918,Control
P0037,Stim_19,Sidebar,6.0,321.11127137023436,822.1439299189013,28.964509301200213,216.18337558467232,12.0,6088.516846990667,4.369588234893952,0.4083111675303605,14.815236812850907,20.738873243118864,Design_B
P0038,Stim_2,CTA_Button,9.0,209.68732704674468,753.906415352781,269.15638085954043,111.89586202491724,20.0,12616.410475567563,5.195757911368201,0.16469893041822892,,20.796761343557783,Design_A
P0039,Stim_15,Sidebar,37.0,342.15725455942714,3019.6166483865677,56.93160010686045,331.80511675977664,10.0,3019.3637530394144,4.863201953027998,0.27352060520365584,12.845630171566897,20.291889821034495,Control
P0040,Stim_20,Footer,4.0,300.85987312596035,797.3395163714541,190.69760610239604,439.1960711631985,14.0,5553.237021911803,4.92083045537378,0.23161710356122236,12.32398506645222,13.088467945725188,Control
P0001,Stim_10,Sidebar,28.0,252.44713087180992,926.8864879031859,142.70102850443567,121.33204610325083,15.0,40205.58269439639,4.2024213459385455,0.6159311900916062,18.059872722148754,28.73784135085749,Design_A
P0002,Stim_12,Footer,28.0,962.6035852340556,536.4105992926351,9.32260500913914,135.48884748343167,14.0,6033.346621977468,4.529613337963845,0.42748241099640355,14.147358379958469,29.295733992796272,Design_A
P0003,Stim_19,Navigation,32.0,185.3288633846104,753.215755380455,8.37625742149625,43.15779459789081,15.0,6411.924938789029,3.8794830407783687,0.7398704750420477,8.387325394760488,26.473498111984764,Design_A
P0004,Stim_7,CTA_Button,67.0,483.2434953589124,458.81500178084747,15.161326267190484,156.5371501920624,,14302.714846602648,4.845589463941609,0.520384520856631,11.397272317405648,27.939645146277485,Design_A
P0005,Stim_6,Content,8.0,317.4872320339367,5235.644275253063,4303.740425005188,193.88281322679268,19.0,13619.876045044513,4.418836229071206,0.6178139107764331,17.891064022302356,22.50185559794233,Design_A
P0006,Stim_19,CTA_Button,38.0,274.4733746186587,625.3255781385607,181.38508147588513,91.96297992260905,14.0,6976.498582885593,4.272526582300725,0.3429468134540483,6.0470208488022426,8.711430688002336,Design_B
P0007,Stim_11,Content,46.0,785.657307895563,35.18718965634316,9.710574275071925,195.68182337885656,14.0,8660.946694857605,3.9081301256292598,0.29098948332593705,12.4459813000866,13.889648120394451,Design_A
P0008,Stim_11,CTA_Button,24.0,187.6845136428943,40.27581293293154,29.572839604979517,92.76434005350472,11.0,5680.680938458573,3.9464430144816585,0.32198335674275474,13.208328082531114,29.52697389294593,Control
P0009,Stim_19,CTA_Button,11.0,173.91416256107934,160.6169943412613,630.5949600319491,146.49054176051274,15.0,6959.509865123266,3.9665319998120414,0.5733216024007476,19.476306485146903,29.559089619115024,Control
P0010,Stim_1,Navigation,15.0,161.4823478529915,15084.338659735975,345.1571017079969,83.33337835301973,12.0,34021.786941462546,5.0762231652972085,0.26492545808965573,0.3749215977135467,13.688451635410331,Control
P0011,Stim_17,Content,16.0,407.359444402926,538.8951899763708,613.455882644446,114.74443489306242,12.0,4116.4587693799685,5.552327554183086,0.16893229846692845,4.5046746594075255,8.692094985296661,Design_A
P0012,Stim_1,Content,12.0,149.06933011833198,1530.3650096371005,9.676668793204145,70.65699270448741,8.0,15256.34417784521,4.093332154300907,0.4661452654750259,17.299938085585286,22.365891428403383,Design_A
P0013,Stim_10,Footer,6.0,153.05789832204138,662.9530699045084,601.8791613784423,304.32491741947325,13.0,15539.681592943733,3.162335536959647,0.3540677608363035,14.363386556583915,27.45960171687578,Control
,Stim_9,Content,36.0,293.26554772993484,1233.5518096407975,464.48120222853237,231.5495418699535,12.0,4744.778959290872,5.403176637623755,0.4284594607174344,5.537858447889743,16.270467531513344,
P0015,Stim_7,Footer,56.0,101.6476862775699,181.9754733450519,4.190080543404651,86.54447393171462,13.0,14160.195955300966,3.962540262258465,0.23173542639149955,8.395541815180266,21.620492724773793,Control
P0016,Stim_6,Header,5.0,290.7991020635223,102.43189670161951,140.66575457952425,288.92382268061243,18.0,3763.527811690991,3.934863977661737,0.4139721959971437,9.635600447447237,13.262143060358516,Design_A
P0017,Stim_14,Footer,8.0,276.998948326989,418.0037937805496,489.9465547534686,448.7406093489832,11.0,6479.095701875894,4.184905586496223,0.32064733517511934,16.703265951440386,18.642780583003802,Design_A
P0018,Stim_19,,21.0,129.0100681663826,406.7012562169038,16.001301988063883,278.59820656609725,12.0,10024.30896861491,4.110972266499393,0.24748337837306236,6.567444377112066,24.083842742876705,Design_A
P0019,Stim_18,,4.0,116.66325590337966,6814.055160024131,260.99412372956346,108.9417388236372,18.0,28623.183325271024,3.534919163362345,0.2960454614152754,0.17727646718898482,18.966442949106067,Control
P0020,Stim_8,Footer,19.0,133.41340527731958,177.9778311766745,10.040737954358146,93.2993903030276,10.0,7427.460694565053,4.101626083771623,0.4226937775368788,0.27547934817305775,19.94994995175987,Control
P0021,Stim_12,Header,59.0,189.6102369768621,32.6928174751559,51.93078756331377,73.8294069366844,15.0,63159.98477535103,4.452113814060663,0.6702836168864645,16.019382719598173,27.261691745740066,Design_A
P0022,Stim_19,Header,11.0,550.2067979066821,104.98841389124806,29.92378830434547,136.7082764163011,16.0,3745.577431825335,5.619938424294029,0.3391224780518932,4.507332000429553,21.13365340806249,Control
P0023,Stim_8,Sidebar,34.0,146.55556634902507,107.06060576552915,251.06244492888723,309.0508244947104,9.0,13170.920180183637,3.738193392806402,0.31691598063469417,4.702093877907529,11.24029901334674,Design_A
P0024,Stim_15,Sidebar,11.0,151.42757071120388,328.8752238682177,387.3603212601699,114.5563899072513,17.0,17400.529331696536,3.6928543607627904,0.6821693406046037,13.504249494991935,24.857344445775784,Design_B
P0025,,Navigation,46.0,336.9631395457552,4122.54546223619,160.61065804654592,101.72500604651252,16.0,5847.188608802647,4.335098530114578,0.3800498704790346,10.679779068141187,21.566568810672685,Design_B
P0026,Stim_18,Sidebar,9.0,1067.507987792621,111.15028707096967,1045.0850500462905,174.884326758462,20.0,35682.07112488713,4.241812299619883,0.5141271868974594,18.36363854785339,23.594159486865045,Design_B
P0027,Stim_19,Content,25.0,770.077327702392,264.4783633262187,373.3616267030924,93.70443437880245,16.0,14706.177253682203,3.7568458725255556,0.2464530879021248,1.7079456536831938,23.394697432979843,Control
P0028,Stim_10,Header,18.0,303.60621760514863,266.395898959813,16.121922112004977,247.3343957226124,11.0,17704.227077836265,3.379202258085208,0.5574926770738948,6.500640739783046,8.616185584141764,Control
P0029,Stim_14,Content,21.0,63.906061987099854,5248.814594359182,254.7787872008076,444.3644669508518,12.0,519.8895414923637,3.8564281160380633,0.3656552384877817,5.457753614733274,21.38920780331301,Design_B
P0030,Stim_10,Header,27.0,342.36337200033074,1141.8482770428766,115.81321530097075,86.17040638154418,14.0,12063.524133406096,4.110238770677253,0.6422741854854804,4.5427995025564964,14.20938346899423,Design_A
P0031,Stim_18,Navigation,19.0,304.67660263522515,1311.9326377415632,9.200970642345666,142.81284120624775,21.0,2269.944836274047,4.2815636617390025,0.4615774242039546,18.16939216220054,26.34333673806643,Control
P0032,Stim_13,Content,20.0,224.03765159203994,1365.2569379665324,106.14342939369634,135.76322625667302,11.0,2235.1343193771895,3.991055212047766,0.14056403441081078,14.809832846057823,29.65349110326227,Control
P0033,Stim_15,Sidebar,27.0,,3047.9607290076083,92.60392363635478,66.0106158241122,17.0,6504.72451515913,3.22408294455836,1.0234284283618065,5.706787194327658,7.821250781133608,Design_A
P0034,Stim_8,Content,13.0,275.63585502752846,316.986632687467,2520.2065963561618,137.161732816574,13.0,5863.064296967491,3.8636238342693447,0.599757030254248,2.383567366020929,22.308256865605134,Control
P0035,Stim_11,Sidebar,84.0,108.78795962076231,254.22285919447947,35.52047546968603,305.5041016289325,12.0,2685.6426101750035,4.275526535283052,0.24647375928586723,4.247272034433475,16.939318886950065,Design_B
P0036,Stim_14,Navigation,40.0,238.18874175997374,1637.0067549956593,79.65605130756545,142.88035726448953,21.0,15654.593078403846,,0.24322536391989263,17.743793089138233,18.63783230790154,Design_B
P0037,Stim_20,Footer,5.0,194.57323052277235,283.2585989428596,729.6533583973539,148.24126608270745,15.0,13805.847450971329,4.524669337781142,,11.43021264146671,26.999131180414892,Design_B
P0038,Stim_20,Header,24.0,757.8358745490724,94.6758155808263,18.868262105386624,52.004327283081714,9.0,9263.024212349235,4.622003856509588,0.47936510367520374,17.26016919482692,19.72213283892486,Control
P0039,Stim_13,Footer,47.0,111.60443790656674,227.04446198811357,11.84886136682281,138.0660974808483,16.0,4385.009855377619,3.9316963425502545,0.5681718927336621,16.76664286609306,18.81194627414767,Control
P0040,Stim_3,Sidebar,21.0,,122.97445374766751,98.80884995031343,51.939739046207244,16.0,37755.094661035764,4.250744297745979,0.1952362951004238,9.30188631695877,18.60322565444463,Design_A
P0001,Stim_13,Navigation,21.0,361.9010847696682,358.2945847763126,48.58866401317265,361.83123628013146,15.0,3216.642605779054,4.581798439712669,0.2302460365117546,,21.8671691846611,Control
P0002,Stim_17,Navigation,16.0,127.21137118545074,2722.215327198919,8998.21139615092,127.83899560975428,18.0,13111.662098039946,3.8247072781431277,0.2586520447390869,7.388900855725112,17.7944109646941,Design_A
P0003,Stim_5,Content,22.0,171.81606348505457,126.81996591283321,62.805742626166854,997.7389639113029,13.0,4941.365061369967,3.8190553188847502,0.5370577627075762,6.968615212266254,22.112627250107145,Design_A
P0004,Stim_9,Header,9.0,414.43817925352334,870.0182479352989,512.1356842470013,44.70098538206303,15.0,4050.135582329051,3.697122375306726,,10.481598125799923,13.340572240640173,Design_B
P0005,Stim_7,Navigation,81.0,271.6518026605889,827.2388955992376,161.19779281440415,233.09687442525,16.0,1638.201082164906,3.3714041892121207,0.8128403772201082,9.424956897661701,22.998872413667605,Design_B
P0006,Stim_11,CTA_Button,10.0,649.5984719054935,194.7602987670268,1276.7190792530284,260.5010271052469,13.0,12655.122531425155,4.027641701196758,0.24490878122680607,4.358917490535601,5.979810025414766,Design_B
P0007,Stim_6,Sidebar,24.0,198.116743833346,157.9022589201626,90.17062142670804,114.77994675687343,26.0,6525.572149646437,3.521653008205736,0.8304222622915443,13.359677665401591,23.173555279627088,Design_B
P0008,Stim_10,Navigation,25.0,287.59644172768077,2149.867114357796,27.624778035028353,272.4315218261345,13.0,25945.123434519624,4.689191884854981,0.5931347555874663,17.960135938812854,26.967727161975755,Design_B
P0009,Stim_1,CTA_Button,8.0,429.27394841725874,689.1209364401504,34.98501751275063,104.65151086505143,16.0,4280.214470138169,4.836840980109241,0.3338446743641344,19.305425146313436,25.16866112235632,Design_A
P0010,Stim_2,Navigation,7.0,71.63776071989226,2782.9560672066323,128.053803466206,672.2535638756143,13.0,6690.9283677488465,4.584821011497485,0.4025359957715193,7.408230784035068,16.13362026143867,Design_A
P0011,Stim_18,CTA_Button,36.0,204.39118665150508,2401.658333613361,24.045262890835847,119.45712719107955,11.0,1864.937246852185,4.467326933695814,0.22153776661460664,5.316586358244377,23.136787038648084,Design_A
P0012,Stim_12,Header,25.0,368.4036742504411,590.1776763397817,116.23265977616515,247.61671125497094,24.0,7891.621489124773,4.365597846386961,0.24648615489771092,11.717688937337336,16.187976049144915,Design_A
P0013,Stim_12,Header,21.0,991.9493475049953,577.2779478948625,203.26488658777834,199.60537955513004,12.0,2430.143049657904,4.222533688017627,0.3760965094560574,14.752141462377677,22.32855393543849,Control
P0014,Stim_17,Navigation,92.0,159.18823408372862,1517.1523925256683,44.40766885891216,778.0762768761982,17.0,6099.600886268848,3.9178890670152007,0.17615390547515075,8.709533841034226,26.898350448596478,Control
P0015,,CTA_Button,39.0,144.10640565123833,319.25412501627216,261.27431030334856,445.20494756308966,4.0,3972.241477827248,4.462409971069861,0.20070178740872863,5.987406175180121,24.764352322828607,
P0016,Stim_6,Header,9.0,574.1007517551294,1070.657491680228,276.7547437210759,88.82526726698462,16.0,14647.763965554303,4.5241163711828865,0.20370363991902843,17.810160982761015,18.69563976287871,Design_A
P0017,Stim_8,Content,24.0,973.3030004846647,4029.88295357001,215.08293399712477,33.055276625952146,15.0,40994.55382233147,4.554969545568046,0.43076633198022324,,26.217372854231986,Design_A
P0018,Stim_13,Sidebar,42.0,122.30380693835255,510.99446630622083,266.20830421346966,135.104526127377,14.0,2858.6317332689996,,0.45779888020260506,19.54378118528102,22.5222024323896,Design_A
